Reaction ID	Reaction name	Lower bound	Reaction equation	GPR	Pathway
COELICHELINabc	ferricoelichelin transport via ABC system	0.0	1.0 h2o_c + 1.0 atp_c + 1.0 ferricoelichelin_e -> 1.0 ferricoelichelin_c + 1.0 pi_c + 1.0 h_c + 1.0 adp_c	((SVEN_RS34950 and SVEN_RS13130 and SVEN_RS20500 and SVEN_RS03755 and SVEN_RS00780 and SVEN_RS06970 and SVEN_RS36555 and SVEN_RS34985 and SVEN_RS20505 and SVEN_RS34910 and SVEN_RS34980 and SVEN_RS34975 and SVEN_RS34915 and SVEN_RS20510) or (SVEN_RS20505 and SVEN_RS13135 and SVEN_RS03745 and SVEN_RS00775 and SVEN_RS36550 and SVEN_RS03750 and SVEN_RS13130 and SVEN_RS20500 and SVEN_RS03755 and SVEN_RS00780 and SVEN_RS06970 and SVEN_RS36555 and SVEN_RS34985))	Inorganic Ion Transport and Metabolism
COELICHELINUt	coelichelin secretion	0.0	1.0 coelichelin_c + 1.0 h_e -> 1.0 coelichelin_e + 1.0 h_c	((SVEN_RS34970 and SVEN_RS03815 and SVEN_RS12560 and SVEN_RS34190 and SVEN_RS02455 and SVEN_RS25355 and SVEN_RS02460 and SVEN_RS11145 and SVEN_RS03790 and SVEN_RS18355 and SVEN_RS11085 and SVEN_RS11080 and SVEN_RS12560 and SVEN_RS02210 and SVEN_RS34965 and SVEN_RS11140))	Inorganic Ion Transport and Metabolism
CU1abc	Copper (Cu +1) ABC transporter	0.0	1.0 h2o_c + 1.0 atp_c + 1.0 cu_c -> 1.0 cu_e + 1.0 pi_c + 1.0 h_c + 1.0 adp_c	(SVEN_RS12470 or SVEN_RS12345 or SVEN_RS20435 or SVEN_RS20700)	Inorganic Ion Transport and Metabolism
CU1O	Cuprous Oxidase (Cu+1)	0.0	1.0 o2_c + 4.0 h_c + 4.0 cu_c -> 4.0 cu2_c + 2.0 h2o_c	((SCO3439 and SCO3440 and SCO6712))	Inorganic Ion Transport and Metabolism
CU2abc	Copper (Cu+2) ABC transporter	0.0	1.0 cu2_c + 1.0 h2o_c + 1.0 atp_c -> 1.0 pi_c + 1.0 h_c + 1.0 adp_c + 1.0 cu2_e	(SVEN_RS12470 or SVEN_RS20435 or SVEN_RS20700)	Inorganic Ion Transport and Metabolism
CU2t	copper transport in via permease (no H+)	0.0	1.0 cu2_e -> 1.0 cu2_c	()	Inorganic Ion Transport and Metabolism
CUt3	copper transport in via proton antiport	0.0	1.0 cu_e + 1.0 h_c -> 1.0 h_e + 1.0 cu_c	()	Inorganic Ion Transport and Metabolism
FE2t2	iron (II) transport in via proton symport	0.0	1.0 h_e + 1.0 fe2_e -> 1.0 fe2_c + 1.0 h_c	(SCO4993)	Inorganic Ion Transport and Metabolism
FE2t3	iron (Fe+2) transport out via proton antiport	0.0	1.0 fe2_c + 1.0 h_e -> 1.0 h_c + 1.0 fe2_e	(SVEN_RS12610 or SVEN_RS13665 or SVEN_RS12610 or SVEN_RS13665)	Inorganic Ion Transport and Metabolism
FE3abc	iron (III) transport via ABC system	0.0	1.0 h2o_c + 1.0 atp_c + 1.0 fe3_e -> 1.0 fe3_c + 1.0 pi_c + 1.0 h_c + 1.0 adp_c	((SVEN_RS06685 and SVEN_RS12920 and SVEN_RS31085 and SVEN_RS33450 and SVEN_RS16065 and SVEN_RS35325 and SVEN_RS19725 and SVEN_RS33490 and SVEN_RS26465 and SVEN_RS03340 and SVEN_RS12110 and SVEN_RS14295 and SVEN_RS33025 and SVEN_RS29340 and SVEN_RS16250 and SVEN_RS30500 and SVEN_RS26970 and SVEN_RS05660 and SVEN_RS30895 and SVEN_RS03765 and SVEN_RS27515 and SVEN_RS24550 and SVEN_RS23675 and SVEN_RS00575 and SVEN_RS26365 and SVEN_RS34730 and SVEN_RS17770 and SVEN_RS23645 and SVEN_RS05950 and SVEN_RS34420 and SCO5924 and SCO5925))	Inorganic Ion Transport and Metabolism
FEOXAMBabc	ferrioxamine B transport via ABC system	0.0	1.0 h2o_c + 1.0 ferrioxamB_e + 1.0 atp_c -> 1.0 pi_c + 1.0 ferrioxamB_c + 1.0 adp_c + 1.0 h_c	((SVEN_RS20505 and SVEN_RS13135 and SVEN_RS03745 and SVEN_RS00775 and SVEN_RS36550 and SVEN_RS03750 and SVEN_RS13130 and SVEN_RS20500 and SVEN_RS03755 and SVEN_RS00780 and SVEN_RS06970 and SVEN_RS36555 and SVEN_RS34985) or SCO2780)	Inorganic Ion Transport and Metabolism
FEOXAMEabc	ferrioxamine E transport via ABC system	0.0	1.0 ferrioxamE_e + 1.0 h2o_c + 1.0 atp_c -> 1.0 pi_c + 1.0 ferrioxamE_c + 1.0 adp_c + 1.0 h_c	(SCO2780)	Inorganic Ion Transport and Metabolism
FERO	ferroxidase	0.0	4.0 fe2_c + 1.0 o2_c + 4.0 h_c -> 4.0 fe3_c + 2.0 h2o_c	((SCO3439 and SCO3440 and SCO6712))	Inorganic Ion Transport and Metabolism
Kabc	Potassium ABC transporter	0.0	1.0 h2o_c + 1.0 k_e + 1.0 atp_c -> 1.0 k_c + 1.0 pi_c + 1.0 h_c + 1.0 adp_c	((SVEN_RS12340 and SVEN_RS12345 and SVEN_RS20435 and SVEN_RS12350))	Inorganic Ion Transport and Metabolism
Kt2	potassium transport in via proton symport	0.0	1.0 h_e + 1.0 k_e -> 1.0 k_c + 1.0 h_c	(SVEN_RS17790)	Inorganic Ion Transport and Metabolism
Kt3	potassium transport out via proton antiport 	0.0	1.0 k_c + 1.0 h_e -> 1.0 k_e + 1.0 h_c	(SVEN_RS01405)	Inorganic Ion Transport and Metabolism
MG2t	magnesium (+2) transport in via diffusion	0.0	1.0 mg2_e -> 1.0 mg2_c	(SVEN_RS06170 or SVEN_RS30120 or SVEN_RS23845)	Inorganic Ion Transport and Metabolism
MG2uabc	Magnesium (Mg+2) ABC transporter  (uptake)	0.0	1.0 h2o_c + 1.0 mg2_e + 1.0 atp_c -> 1.0 pi_c + 1.0 mg2_c + 1.0 adp_c + 1.0 h_c	(SVEN_RS20570)	Inorganic Ion Transport and Metabolism
MN2t3	manganese (Mn+2) transport out via proton antiport	0.0	1.0 mn2_c + 1.0 h_e -> 1.0 mn2_e + 1.0 h_c	(SVEN_RS12610 or SVEN_RS13665 or SVEN_RS12610 or SVEN_RS13665)	Inorganic Ion Transport and Metabolism
MOBDabc	molybdate transport via ABC system	0.0	1.0 mobd_e + 1.0 h2o_c + 1.0 atp_c -> 1.0 mobd_c + 1.0 pi_c + 1.0 h_c + 1.0 adp_c	((SVEN_RS30005 and SVEN_RS30010 and SVEN_RS06685 and SVEN_RS12920 and SVEN_RS16065 and SVEN_RS30010 and SVEN_RS19725 and SVEN_RS33490 and SVEN_RS26465 and SVEN_RS14295 and SVEN_RS29340 and SVEN_RS30500 and SVEN_RS26970 and SVEN_RS30895 and SVEN_RS24550 and SVEN_RS00575 and SVEN_RS26365 and SVEN_RS34730 and SVEN_RS17770 and SVEN_RS05950 and SVEN_RS34420))	Inorganic Ion Transport and Metabolism
NAt3	sodium transport out via proton antiport	0.0	1.0 na1_c + 1.0 h_e -> 1.0 na1_e + 1.0 h_c	(SVEN_RS01405)	Inorganic Ion Transport and Metabolism
NAt3_2	sodium proton antiporter (H:NA is 2)	0.0	1.0 na1_c + 2.0 h_e -> 2.0 h_c + 1.0 na1_e	(SVEN_RS16490 or SVEN_RS16490)	Inorganic Ion Transport and Metabolism
NH4t	ammonia reversible transport	-1000.0	1.0 nh4_e <=> 1.0 nh4_c	(SVEN_RS26200)	Inorganic Ion Transport and Metabolism
NI2t	nickel (+2) transport in via permease (no H+)	0.0	1.0 ni2_e -> 1.0 ni2_c	(SVEN_RS06170 or SVEN_RS30120 or SVEN_RS23845)	Inorganic Ion Transport and Metabolism
NI2t3	nickle (Ni+2) transport out via proton antiport	0.0	1.0 h_e + 1.0 ni2_c -> 1.0 ni2_e + 1.0 h_c	(SVEN_RS12610 or SVEN_RS13665 or SVEN_RS12610 or SVEN_RS13665)	Inorganic Ion Transport and Metabolism
NI2uabc	nickel transport via ABC system (uptake)	0.0	1.0 h2o_c + 1.0 ni2_e + 1.0 atp_c -> 1.0 pi_c + 1.0 ni2_c + 1.0 h_c + 1.0 adp_c	((SVEN_RS34565 and SVEN_RS34570 and SVEN_RS23630 and SVEN_RS26665 and SVEN_RS35425 and SVEN_RS25555 and SVEN_RS34575 and SVEN_RS35430 and SVEN_RS26660 and SVEN_RS25545 and SVEN_RS35150 and SVEN_RS26650 and SVEN_RS35435 and SVEN_RS35325 and SVEN_RS35330 and SVEN_RS25560 and SVEN_RS35155 and SVEN_RS23675 and SVEN_RS25565 and SVEN_RS34580 and SVEN_RS23640 and SVEN_RS26655 and SVEN_RS23670) or SVEN_RS20570)	Inorganic Ion Transport and Metabolism
NO2t2r	nitrite transport in via proton symport, reversible	-1000.0	1.0 no2_e + 1.0 h_e <=> 1.0 h_c + 1.0 no2_c	(SVEN_RS15055 or SVEN_RS13415)	Inorganic Ion Transport and Metabolism
NO3t7	nitrate transport in via nitrite antiport	0.0	1.0 no3_e + 1.0 no2_c -> 1.0 no2_e + 1.0 no3_c	(SVEN_RS15055 or SVEN_RS13415)	Inorganic Ion Transport and Metabolism
NOt	NO transport (diffusion)	-1000.0	1.0 no_e <=> 1.0 no_c	(s0001)	Inorganic Ion Transport and Metabolism
O2t	o2 transport via diffusion	-1000.0	1.0 o2_e <=> 1.0 o2_c	(s0001)	Inorganic Ion Transport and Metabolism
PIt2r	phosphate reversible transport via symport	-1000.0	1.0 h_e + 1.0 pi_e <=> 1.0 pi_c + 1.0 h_c	(SVEN_RS19330 or SVEN_RS07315)	Inorganic Ion Transport and Metabolism
Piuabc	phosphate transport via ABC system (uptake)	0.0	1.0 h2o_c + 1.0 pi_e + 1.0 atp_c -> 2.0 pi_c + 1.0 h_c + 1.0 adp_c	((SVEN_RS16065 and SVEN_RS19335 and SVEN_RS30500 and SVEN_RS26970 and SVEN_RS24550 and SVEN_RS34420 and SVEN_RS19340 and SVEN_RS19345 and SVEN_RS19350) or SCO2428 or (SVEN_RS19335 and SCO6815 and SCO6816))	Inorganic Ion Transport and Metabolism
SO4t2	sulfate transport in via proton symport	0.0	1.0 h_e + 1.0 so4_e -> 1.0 so4_c + 1.0 h_c	(SVEN_RS02485)	Inorganic Ion Transport and Metabolism
SULabc	sulfate transport via ABC system	0.0	1.0 h2o_c + 1.0 atp_c + 1.0 so4_e -> 1.0 so4_c + 1.0 pi_c + 1.0 h_c + 1.0 adp_c	((SVEN_RS30005 and SVEN_RS30010 and SVEN_RS06685 and SVEN_RS12920 and SVEN_RS16065 and SVEN_RS30010 and SVEN_RS19725 and SVEN_RS33490 and SVEN_RS26465 and SVEN_RS14295 and SVEN_RS29340 and SVEN_RS30500 and SVEN_RS26970 and SVEN_RS30895 and SVEN_RS24550 and SVEN_RS00575 and SVEN_RS26365 and SVEN_RS34730 and SVEN_RS17770 and SVEN_RS05950 and SVEN_RS34420))	Inorganic Ion Transport and Metabolism
TUNGSabc	tungstate transport via ABC system	0.0	1.0 tungs_e + 1.0 h2o_c + 1.0 atp_c -> 1.0 pi_c + 1.0 h_c + 1.0 tungs_c + 1.0 adp_c	((SVEN_RS30005 and SVEN_RS30010 and SVEN_RS06685 and SVEN_RS12920 and SVEN_RS16065 and SVEN_RS30010 and SVEN_RS19725 and SVEN_RS33490 and SVEN_RS26465 and SVEN_RS14295 and SVEN_RS29340 and SVEN_RS30500 and SVEN_RS26970 and SVEN_RS30895 and SVEN_RS24550 and SVEN_RS00575 and SVEN_RS26365 and SVEN_RS34730 and SVEN_RS17770 and SVEN_RS05950 and SVEN_RS34420))	Inorganic Ion Transport and Metabolism
ZN2t3	zinc (Zn+2) transport out via proton antiport	0.0	1.0 h_e + 1.0 zn2_c -> 1.0 zn2_e + 1.0 h_c	(SVEN_RS12610 or SVEN_RS13665 or SVEN_RS12610 or SVEN_RS13665)	Inorganic Ion Transport and Metabolism
ZNabc	zinc (Zn+2) transport via ABC system	0.0	1.0 h2o_c + 1.0 zn2_e + 1.0 atp_c -> 1.0 pi_c + 1.0 zn2_c + 1.0 adp_c + 1.0 h_c	((SCO0473 and SCO0475 and SVEN_RS20500 and SVEN_RS06970 and SVEN_RS36555 and SVEN_RS34985) or (SVEN_RS11295 and SVEN_RS06685 and SVEN_RS11300 and SVEN_RS09830 and SVEN_RS11305))	Inorganic Ion Transport and Metabolism
DDGK	5-dehydro-2-deoxygluconokinase	0.0	1.0 5ddglcn_c + 1.0 atp_c -> 1.0 5ddg6p_c + 1.0 h_c + 1.0 adp_c	(SVEN_RS12430)	Inositol Phosphate Metabolism
DGI	5-Deoxy glucuronate isomerase	-1000.0	1.0 5doglcn_c <=> 1.0 5ddglcn_c	(SVEN_RS12425)	Inositol Phosphate Metabolism
INS2D	inositol 2-dehydrogenase	0.0	1.0 inost_c + 1.0 nad_c -> 1.0 nadh_c + 1.0 h_c + 1.0 2ins_c	(SVEN_RS30360 or SCO7254)	Inositol Phosphate Metabolism
INSDH	inosose 2,3-dehydratase	-1000.0	1.0 2ins_c <=> 1.0 h2o_c + 1.0 thchd_c	(SVEN_RS12435)	Inositol Phosphate Metabolism
MI1PS	myo-Inositol-1-phosphate synthase	0.0	1.0 g6p_c -> 1.0 mi1p_DASH_D_c	(SVEN_RS31580 or SVEN_RS31580)	Inositol Phosphate Metabolism
MI1PS2	myo-Inositol-1-phosphate synthase	0.0	1.0 g6p_c -> 1.0 mi1p_DASH_L_c	(SVEN_RS31580 or SVEN_RS31580)	Inositol Phosphate Metabolism
THCHDH	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase 	-1000.0	1.0 h2o_c + 1.0 thchd_c <=> 1.0 h_c + 1.0 5doglcn_c	(SVEN_RS25735 or SVEN_RS12420)	Inositol Phosphate Metabolism
2MBCOATA	2-Methyl-butanoyl-CoA-ACP transacylase	-1000.0	1.0 2mbcoa_c + 1.0 ACP_c <=> 1.0 coa_c + 1.0 2mbACP_c	(SVEN_RS31530 or SVEN_RS17070 or SVEN_RS10845 or (SVEN_RS10850 and SVEN_RS31530 and SVEN_RS17070 and SVEN_RS30700 and SVEN_RS10845) or SCO0549 or SCO1267 or SCO1272)	Membrane Lipid Metabolism
ACACT1r	acetyl-CoA C-acetyltransferase	-1000.0	2.0 accoa_c <=> 1.0 aacoa_c + 1.0 coa_c	(SVEN_RS04315 or SVEN_RS28910 or SVEN_RS08175 or SVEN_RS25060 or SVEN_RS34080 or SVEN_RS13995 or SVEN_RS31770 or SVEN_RS10045 or SVEN_RS04315 or SVEN_RS28910 or SVEN_RS08175 or SVEN_RS25060 or SVEN_RS34080 or SVEN_RS13995 or SVEN_RS31770 or SVEN_RS10045 or SVEN_RS04315 or SVEN_RS28910 or SVEN_RS08175 or SVEN_RS25060 or SVEN_RS34080 or SVEN_RS13995 or SVEN_RS31770 or SVEN_RS10045)	Membrane Lipid Metabolism
ACACT2r	acetyl-CoA C-acyltransferase (butanoyl-CoA) (r)	-1000.0	1.0 btcoa_c + 1.0 accoa_c <=> 1.0 coa_c + 1.0 3ohcoa_c	(SVEN_RS04315 or SVEN_RS28910 or SVEN_RS08175 or SVEN_RS25060 or SVEN_RS34080 or SVEN_RS13995 or SVEN_RS31770 or SVEN_RS10045 or SVEN_RS04315 or SVEN_RS08175 or SVEN_RS25060 or SVEN_RS34080 or SVEN_RS13995 or SVEN_RS10045)	Membrane Lipid Metabolism
ACACT3r	acetyl-CoA C-acyltransferase (hexanoyl-CoA) (r)	-1000.0	1.0 hxcoa_c + 1.0 accoa_c <=> 1.0 coa_c + 1.0 3oocoa_c	(SVEN_RS04315 or SVEN_RS28910 or SVEN_RS08175 or SVEN_RS25060 or SVEN_RS34080 or SVEN_RS13995 or SVEN_RS31770 or SVEN_RS10045 or SVEN_RS04315 or SVEN_RS08175 or SVEN_RS25060 or SVEN_RS34080 or SVEN_RS13995 or SVEN_RS10045)	Membrane Lipid Metabolism
ACACT4r	acetyl-CoA C-acyltransferase (octanoyl-CoA) (r)	-1000.0	1.0 occoa_c + 1.0 accoa_c <=> 1.0 3odcoa_c + 1.0 coa_c	(SVEN_RS04315 or SVEN_RS28910 or SVEN_RS08175 or SVEN_RS25060 or SVEN_RS34080 or SVEN_RS13995 or SVEN_RS31770 or SVEN_RS10045 or SVEN_RS04315 or SVEN_RS08175 or SVEN_RS25060 or SVEN_RS34080 or SVEN_RS13995 or SVEN_RS10045)	Membrane Lipid Metabolism
ACACT5r	acetyl-CoA C-acyltransferase (decanoyl-CoA) (r)	-1000.0	1.0 dcacoa_c + 1.0 accoa_c <=> 1.0 3oddcoa_c + 1.0 coa_c	(SVEN_RS04315 or SVEN_RS28910 or SVEN_RS08175 or SVEN_RS25060 or SVEN_RS34080 or SVEN_RS13995 or SVEN_RS31770 or SVEN_RS10045 or SVEN_RS04315 or SVEN_RS08175 or SVEN_RS25060 or SVEN_RS34080 or SVEN_RS13995 or SVEN_RS10045)	Membrane Lipid Metabolism
ACACT6r	acetyl-CoA C-acyltransferase (dodecanoyl-CoA) (r)	-1000.0	1.0 ddcacoa_c + 1.0 accoa_c <=> 1.0 3otdcoa_c + 1.0 coa_c	(SVEN_RS04315 or SVEN_RS28910 or SVEN_RS08175 or SVEN_RS25060 or SVEN_RS34080 or SVEN_RS13995 or SVEN_RS31770 or SVEN_RS10045 or SVEN_RS04315 or SVEN_RS08175 or SVEN_RS25060 or SVEN_RS34080 or SVEN_RS13995 or SVEN_RS10045)	Membrane Lipid Metabolism
ACACT7r	acetyl-CoA C-acyltransferase (tetradecanoyl-CoA) (r)	-1000.0	1.0 tdcoa_c + 1.0 accoa_c <=> 1.0 coa_c + 1.0 3ohdcoa_c	(SVEN_RS04315 or SVEN_RS28910 or SVEN_RS08175 or SVEN_RS25060 or SVEN_RS34080 or SVEN_RS13995 or SVEN_RS31770 or SVEN_RS10045 or SVEN_RS04315 or SVEN_RS08175 or SVEN_RS25060 or SVEN_RS34080 or SVEN_RS13995 or SVEN_RS10045)	Membrane Lipid Metabolism
ACACT8r	acetyl-CoA acyltransferase (hexadecanoyl-CoA) (r)	-1000.0	1.0 3oodcoa_c + 1.0 coa_c <=> 1.0 pmtcoa_c + 1.0 accoa_c	(SVEN_RS04315 or SVEN_RS28910 or SVEN_RS08175 or SVEN_RS25060 or SVEN_RS34080 or SVEN_RS13995 or SVEN_RS31770 or SVEN_RS10045 or SVEN_RS04315 or SVEN_RS08175 or SVEN_RS25060 or SVEN_RS34080 or SVEN_RS13995 or SVEN_RS10045)	Membrane Lipid Metabolism
ACCOAC	acetyl-CoA carboxylase	0.0	1.0 hco3_c + 1.0 atp_c + 1.0 accoa_c -> 1.0 malcoa_c + 1.0 pi_c + 1.0 h_c + 1.0 adp_c	(SCO2445 or (SVEN_RS22800 and SVEN_RS20800 and SVEN_RS12630 and SVEN_RS12625 and SVEN_RS22830 and SVEN_RS20795 and SVEN_RS25900 and SVEN_RS29720 and SCO5536) or SVEN_RS22800 or SVEN_RS20800 or SVEN_RS12630)	Membrane Lipid Metabolism
ACOAD1f	acyl-CoA dehydrogenase (butanoyl-CoA)	-1000.0	1.0 btcoa_c + 1.0 fad_c <=> 1.0 fadh2_c + 1.0 b2coa_c	(SVEN_RS06385 or SVEN_RS06325 or SVEN_RS00810 or SVEN_RS12640 or SVEN_RS33535 or SVEN_RS35775 or SVEN_RS01600 or SVEN_RS06385 or SVEN_RS26530 or SVEN_RS18555 or SVEN_RS12600 or SVEN_RS29565 or SVEN_RS03955 or SVEN_RS31240 or SVEN_RS29605 or SVEN_RS28810 or SVEN_RS20805 or SVEN_RS12640 or SVEN_RS01505 or SVEN_RS04970 or SVEN_RS27655 or SVEN_RS35775 or SVEN_RS32075 or SVEN_RS31765)	Membrane Lipid Metabolism
ACOAD2f	acyl-CoA dehydrogenase (hexanoyl-CoA)	-1000.0	1.0 fad_c + 1.0 hxcoa_c <=> 1.0 fadh2_c + 1.0 hx2coa_c	(SVEN_RS06385 or SVEN_RS06325 or SVEN_RS00810 or SVEN_RS12640 or SVEN_RS33535 or SVEN_RS35775 or SVEN_RS01600 or SVEN_RS06385 or SVEN_RS26530 or SVEN_RS18555 or SVEN_RS12600 or SVEN_RS29565 or SVEN_RS03955 or SVEN_RS31240 or SVEN_RS29605 or SVEN_RS28810 or SVEN_RS20805 or SVEN_RS12640 or SVEN_RS01505 or SVEN_RS04970 or SVEN_RS27655 or SVEN_RS35775 or SVEN_RS32075 or SVEN_RS31765)	Membrane Lipid Metabolism
ACOAD3f	acyl-CoA dehydrogenase (octanoyl-CoA)	-1000.0	1.0 occoa_c + 1.0 fad_c <=> 1.0 oc2coa_c + 1.0 fadh2_c	(SVEN_RS06385 or SVEN_RS06325 or SVEN_RS00810 or SVEN_RS12640 or SVEN_RS33535 or SVEN_RS35775 or SVEN_RS01600 or SVEN_RS06385 or SVEN_RS26530 or SVEN_RS18555 or SVEN_RS12600 or SVEN_RS29565 or SVEN_RS03955 or SVEN_RS31240 or SVEN_RS29605 or SVEN_RS28810 or SVEN_RS20805 or SVEN_RS12640 or SVEN_RS01505 or SVEN_RS04970 or SVEN_RS27655 or SVEN_RS35775 or SVEN_RS32075 or SVEN_RS31765)	Membrane Lipid Metabolism
ACOAD4f	acyl-CoA dehydrogenase (decanoyl-CoA)	-1000.0	1.0 dcacoa_c + 1.0 fad_c <=> 1.0 fadh2_c + 1.0 dc2coa_c	(SVEN_RS06385 or SVEN_RS06325 or SVEN_RS00810 or SVEN_RS12640 or SVEN_RS33535 or SVEN_RS35775 or SVEN_RS01600 or SVEN_RS06385 or SVEN_RS26530 or SVEN_RS18555 or SVEN_RS12600 or SVEN_RS29565 or SVEN_RS03955 or SVEN_RS31240 or SVEN_RS29605 or SVEN_RS28810 or SVEN_RS20805 or SVEN_RS12640 or SVEN_RS01505 or SVEN_RS04970 or SVEN_RS27655 or SVEN_RS35775 or SVEN_RS32075 or SVEN_RS31765)	Membrane Lipid Metabolism
ACOAD5f	acyl-CoA dehydrogenase (dodecanoyl-CoA)	-1000.0	1.0 ddcacoa_c + 1.0 fad_c <=> 1.0 fadh2_c + 1.0 dd2coa_c	(SVEN_RS06385 or SVEN_RS06325 or SVEN_RS00810 or SVEN_RS12640 or SVEN_RS33535 or SVEN_RS35775 or SVEN_RS01600 or SVEN_RS06385 or SVEN_RS26530 or SVEN_RS18555 or SVEN_RS12600 or SVEN_RS29565 or SVEN_RS03955 or SVEN_RS31240 or SVEN_RS29605 or SVEN_RS28810 or SVEN_RS20805 or SVEN_RS12640 or SVEN_RS01505 or SVEN_RS04970 or SVEN_RS27655 or SVEN_RS35775 or SVEN_RS32075 or SVEN_RS31765)	Membrane Lipid Metabolism
ACOAD6f	acyl-CoA dehydrogenase (tetradecanoyl-CoA)	-1000.0	1.0 fad_c + 1.0 tdcoa_c <=> 1.0 fadh2_c + 1.0 td2coa_c	(SVEN_RS06385 or SVEN_RS06325 or SVEN_RS00810 or SVEN_RS12640 or SVEN_RS33535 or SVEN_RS35775 or SVEN_RS01600 or SVEN_RS06385 or SVEN_RS26530 or SVEN_RS18555 or SVEN_RS12600 or SVEN_RS29565 or SVEN_RS03955 or SVEN_RS31240 or SVEN_RS29605 or SVEN_RS28810 or SVEN_RS20805 or SVEN_RS12640 or SVEN_RS01505 or SVEN_RS04970 or SVEN_RS27655 or SVEN_RS35775 or SVEN_RS32075 or SVEN_RS31765)	Membrane Lipid Metabolism
ACOAD7f	acyl-CoA dehydrogenase (hexadecanoyl-CoA)	-1000.0	1.0 pmtcoa_c + 1.0 fad_c <=> 1.0 fadh2_c + 1.0 hdd2coa_c	(SVEN_RS06385 or SVEN_RS06325 or SVEN_RS00810 or SVEN_RS12640 or SVEN_RS33535 or SVEN_RS35775 or SVEN_RS01600 or SVEN_RS06385 or SVEN_RS26530 or SVEN_RS18555 or SVEN_RS12600 or SVEN_RS29565 or SVEN_RS03955 or SVEN_RS31240 or SVEN_RS29605 or SVEN_RS28810 or SVEN_RS20805 or SVEN_RS12640 or SVEN_RS01505 or SVEN_RS04970 or SVEN_RS27655 or SVEN_RS35775 or SVEN_RS32075 or SVEN_RS31765)	Membrane Lipid Metabolism
ACOAD8f	acyl-CoA dehydrogenase (octadecanoyl-CoA)	-1000.0	1.0 stcoa_c + 1.0 fad_c <=> 1.0 od2coa_c + 1.0 fadh2_c	(SVEN_RS06385 or SVEN_RS06325 or SVEN_RS00810 or SVEN_RS12640 or SVEN_RS33535 or SVEN_RS35775 or SVEN_RS01600 or SVEN_RS06385 or SVEN_RS26530 or SVEN_RS18555 or SVEN_RS12600 or SVEN_RS29565 or SVEN_RS03955 or SVEN_RS31240 or SVEN_RS29605 or SVEN_RS28810 or SVEN_RS20805 or SVEN_RS12640 or SVEN_RS01505 or SVEN_RS04970 or SVEN_RS27655 or SVEN_RS35775 or SVEN_RS32075 or SVEN_RS31765)	Membrane Lipid Metabolism
ACOATA	Acetyl-CoA ACP transacylase	-1000.0	1.0 ACP_c + 1.0 accoa_c <=> 1.0 acACP_c + 1.0 coa_c	(SVEN_RS31530 or SVEN_RS17070 or SVEN_RS10845 or (SVEN_RS10850 and SVEN_RS31530 and SVEN_RS17070 and SVEN_RS30700 and SVEN_RS10845) or SCO0549 or SCO1267 or SCO1272)	Membrane Lipid Metabolism
BCOATA	Butyryl-CoA-ACP transacylase	-1000.0	1.0 btcoa_c + 1.0 ACP_c <=> 1.0 butACP_c + 1.0 coa_c	(SVEN_RS31530 or SVEN_RS17070 or SVEN_RS10845 or (SVEN_RS10850 and SVEN_RS31530 and SVEN_RS17070 and SVEN_RS30700 and SVEN_RS10845) or SCO0549 or SCO1267 or SCO1272)	Membrane Lipid Metabolism
CTECOAI6	3-cis-2-trans-enoyl-CoA isomerase	-1000.0	1.0 tdecoa_c <=> 1.0 td2coa_c	(SVEN_RS05795 or SVEN_RS24990 or SVEN_RS17830 or SVEN_RS31270 or SVEN_RS28905 or SVEN_RS31775)	Membrane Lipid Metabolism
CTECOAI7	3-cis-2-trans-enoyl-CoA isomerase	-1000.0	1.0 hdcoa_c <=> 1.0 hdd2coa_c	(SVEN_RS05795 or SVEN_RS24990 or SVEN_RS17830 or SVEN_RS31270 or SVEN_RS28905 or SVEN_RS31775)	Membrane Lipid Metabolism
CTECOAI8	3-cis-2-trans-enoyl-CoA isomerase	-1000.0	1.0 odecoa_c <=> 1.0 od2coa_c	(SVEN_RS05795 or SVEN_RS24990 or SVEN_RS17830 or SVEN_RS31270 or SVEN_RS28905 or SVEN_RS31775)	Membrane Lipid Metabolism
ECOAH2	3-hydroxyacyl-CoA dehydratase (3-hydroxyhexanoyl-CoA)	-1000.0	1.0 3hhcoa_c <=> 1.0 h2o_c + 1.0 hx2coa_c	(SVEN_RS05795 or SVEN_RS24990 or SVEN_RS17830 or SVEN_RS31270 or SVEN_RS28905 or SVEN_RS31775)	Membrane Lipid Metabolism
ECOAH3	3-hydroxyacyl-CoA dehydratase (3-hydroxyoctanoyl-CoA)	-1000.0	1.0 3hocoa_c <=> 1.0 oc2coa_c + 1.0 h2o_c	(SVEN_RS05795 or SVEN_RS24990 or SVEN_RS17830 or SVEN_RS31270 or SVEN_RS28905 or SVEN_RS31775)	Membrane Lipid Metabolism
ECOAH4	3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA)	-1000.0	1.0 3hdcoa_c <=> 1.0 h2o_c + 1.0 dc2coa_c	(SVEN_RS05795 or SVEN_RS24990 or SVEN_RS17830 or SVEN_RS31270 or SVEN_RS28905 or SVEN_RS31775)	Membrane Lipid Metabolism
